locationabbr,year,COPD_Prevalence_overall_z,COPD_Prevalence_sex_diff_z,COPD_Prevalence_race_diff_z,Smoking_Rate_overall_z,Smoking_Rate_sex_diff_z,Smoking_Rate_race_diff_z,Mortality_Underlying_overall_z,Mortality_Underlying_sex_diff_z,Mortality_Underlying_race_diff_z,Mortality_Any_Cause_overall_z,Mortality_Any_Cause_sex_diff_z,Mortality_Any_Cause_race_diff_z,Hospitalization_Any_Dx_overall_z,Hospitalization_Any_Dx_sex_diff_z,Hospitalization_Any_Dx_race_diff_z,Hospitalization_Principal_Dx_overall_z,Hospitalization_Principal_Dx_sex_diff_z,Hospitalization_Principal_Dx_race_diff_z,COPD_Prevalence_yoy_change_z,Smoking_Rate_yoy_change_z,Mortality_Underlying_yoy_change_z,Mortality_Any_Cause_yoy_change_z,Hospitalization_Any_Dx_yoy_change_z,Hospitalization_Principal_Dx_yoy_change_z,Smoking_vs_Prevalence_Diff_z,Mortality_Any_vs_Underlying_Diff_z
SD,2019,-0.5194501683633976,0.25062440129691976,-9.340164453865598e-18,1.4181920246970587,0.09144637864802899,0.0,0.7375153794705224,3.8479660107603597,5.060717925350181e-16,0.4926914940326794,2.361461176580909,2.1861564096451463e-16,-0.4892236009148917,1.4293962888597573,-1.1125925963893895,-0.17485337694835812,2.605018948966943,0.0,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,1.6646223918089442,0.2621124518586856
SD,2020,-0.22981406614930924,2.5663210486311714,-9.340164453865598e-18,2.2380702212337034,2.5701017696281903,0.0,-0.2406134128559517,2.2800716821291664,5.060717925350181e-16,1.176686369769659,3.779660212633,2.1861564096451463e-16,-0.9811312383014082,0.3595464880120861,-1.378981019108412,-1.0947685236034954,0.5950877908150144,0.0,0.9531360618175427,1.3500491683892213,-4.2302496565941485,2.61142897846288,-1.3898619646304837,-0.9543052718902367,2.486198399155055,1.9322813155996887
SD,2021,-0.4035957274777623,0.25062440129691976,-9.340164453865598e-18,0.9236623188495588,-1.2322334636555126,0.0,0.31155606668318647,0.48030565701026007,5.060717925350181e-16,0.8594219136921568,2.8384917614347946,2.1861564096451463e-16,-0.9345111167776197,-0.2653752293072546,-0.6285910959562362,-1.1604767483645766,0.4335754656063774,0.0,-0.6676556954760565,-1.647290933480393,3.0604568263422998,-1.8255299631963942,0.5721433068676145,0.44475951655359214,1.0980182488116261,1.0933367091596773
SD,2022,0.11774925650759682,-1.2931733635925813,-9.340164453865598e-18,0.0,0.0,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,1.7635319404643426,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-8.051929157166427e-16,5.714206248188894e-16
TN,2019,1.6238569880208564,-1.0358737361109978,-0.3755672344022071,1.6003871794829798,-0.012371648199307608,0.3814203441497597,1.5815458696232054,0.005520754678281923,-2.0834206608772807,1.144277635009053,0.7584665085583965,-1.8901419350281812,1.638745310507382,0.42628570054133713,-0.9874139137544582,2.379553860638675,-0.8585231360627222,-1.3422550063518073,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,1.3388250095854863,0.6944520036437207
TN,2020,1.4500753266924034,-1.421823177333373,-0.8803395682503062,0.6113277677879799,-1.7902553579599465,0.0,1.3488458746745677,0.38093207280123936,-1.0805969769125734,1.3302014291619983,0.8186325282696965,-1.319098689900793,0.9298580421036067,0.38786009332752414,-0.81311879978593,0.3631327132829943,0.1105508151891027,-1.7463467054360418,-0.6676556954760565,-1.1903793325856347,-0.6788488182565506,0.4042875628504339,-2.1803786516903965,-2.750220168594575,0.30477244861538083,1.1267915554287582
TN,2021,1.8555658697921271,0.3792742150377115,0.5778916184219802,-0.24759224763136203,-1.0635291700285905,0.0,1.3764543486515244,-0.800509428350435,-1.7096409241268,1.5997056445396616,0.6209441777897088,-1.8350067251538118,0.9686355263617106,-0.1905464152593054,-0.6678160237573726,0.014057769239750391,-0.409877788260949,-1.6383221918194644,1.3583340011409426,-1.0076146922277314,0.561322903067692,0.7746640332785496,0.5435704145642419,-0.019353321920562286,-0.7292801123547246,1.5153824620926906
TN,2022,2.608619735548757,-2.0650722460373316,-0.48773886414622913,0.0,0.0,0.0,0.0,3.0646344785661155e-16,5.060717925350181e-16,0.0,0.0,2.1861564096451463e-16,6.191698820370289e-16,0.0,0.0,-3.64753920184986e-16,0.0,0.0,2.5739278191111423,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-8.051929157166427e-16,5.714206248188894e-16
TX,2019,-0.5773773888062153,-0.006675226184663714,-0.03905234517014101,-0.8202055912442567,0.49374123268145825,-0.9972584255842647,0.007862852936660449,0.14906037631352978,-0.7296086875249254,-0.35846422415373547,-0.31162912773545454,-0.5767424712351902,0.7342278125318208,-0.3745848498096634,0.5965909967540436,1.1762719947013742,-0.8405773221506518,0.8422407134500965,-0.0598587864909568,0.19863193413443037,0.4297895386848198,-0.4196111162651748,0.4022933359531351,0.5523798848954252,-0.7576103195045905,-0.5459507580252496
TX,2020,-0.6932318296918507,0.12197458755612803,-1.6655409764584606,-0.8462334704993882,0.49374123268145825,0.0,-0.2879422253878779,0.66801131607174,-0.39685355602754585,-0.0446112138405086,0.16969902995495065,-0.1907960021146118,0.10071700229267579,-0.41098805664380106,0.6709478164118499,-0.3473374669461963,0.14644244301324513,0.11407547351612894,-0.46505672581435664,0.16207900606284972,-0.9794965082745447,0.97119032370979,-1.905761408996892,-1.9430674060308266,-0.7576103195045905,0.12057271764334662
