locationabbr,year,COPD_Prevalence_overall_z,COPD_Prevalence_sex_diff_z,COPD_Prevalence_race_diff_z,Smoking_Rate_overall_z,Smoking_Rate_sex_diff_z,Smoking_Rate_race_diff_z,Mortality_Underlying_overall_z,Mortality_Underlying_sex_diff_z,Mortality_Underlying_race_diff_z,Mortality_Any_Cause_overall_z,Mortality_Any_Cause_sex_diff_z,Mortality_Any_Cause_race_diff_z,Hospitalization_Any_Dx_overall_z,Hospitalization_Any_Dx_sex_diff_z,Hospitalization_Any_Dx_race_diff_z,Hospitalization_Principal_Dx_overall_z,Hospitalization_Principal_Dx_sex_diff_z,Hospitalization_Principal_Dx_race_diff_z,COPD_Prevalence_yoy_change_z,Smoking_Rate_yoy_change_z,Mortality_Underlying_yoy_change_z,Mortality_Any_Cause_yoy_change_z,Hospitalization_Any_Dx_yoy_change_z,Hospitalization_Principal_Dx_yoy_change_z,Smoking_vs_Prevalence_Diff_z,Mortality_Any_vs_Underlying_Diff_z
CT,2021,-0.9164935873899835,0.5032853560099179,0.1461808091582268,-1.0706167398094282,0.8749942002026854,2.257357641054741e-16,-1.6804857231127317,-1.351172935497062,0.47848620781887075,-1.7191376682816066,-2.0632129468625493,0.18166144475133375,0.7409058074024217,0.568679531453328,0.44074532570588704,-0.2953342660310912,-0.2816610813316882,-1.2507093295060125,-0.2701533839406792,-0.7052726255381959,0.1547325746535643,-2.3296566306176367,1.1910845932380634,0.665992804991321,-0.9471917075166374,-1.4971950757368482
CT,2022,-0.629502619140852,-0.6439887888729056,-0.3167250865094913,0.0,0.0,2.257357641054741e-16,0.0,3.0366463628323904e-16,0.0,-7.505752365952164e-16,4.727690210316963e-16,0.0,6.135152441222987e-16,0.0,0.0,0.0,1.9741898968474384e-16,0.0,0.900812454143335,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-7.978394017264205e-16,0.0
DC,2019,-0.6869008127906783,-2.04621274372969,3.733701500583042,-1.6895809817778815,0.0,2.257357641054741e-16,-2.2276124533758774,-0.946368088425069,3.6220818366333836,-2.126462656160777,-1.9865631009323255,3.363956887983889,-1.060242434399054,-1.3611056199171394,0.6979415000860878,0.7667422200775383,0.8385999900272041,2.404439049452173,-0.07499241092667684,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-1.6770501453309483,-1.754739762819219
DC,2020,-0.8590953937401572,-0.26156407391196446,2.692163235330676,-1.8443220422699949,0.0,2.257357641054741e-16,-2.1611756361296384,-2.5765281482555333,4.222797668001675,-1.5146301017530603,-2.8722946539038015,4.450737122122782,-1.331796184181683,-1.4452707044005868,0.5688364559162628,-0.2342953875191012,0.10954119755554467,0.9653730390814338,-0.660475329968684,-0.016858104142368574,0.7515582197458855,2.2915219051466376,-0.5842201997251332,-1.085150846919139,-1.803371798029579,-0.8750079109041891
DC,2021,-0.7442990064405046,0.3758104510229375,2.518573524455282,-1.8572171306443377,0.0,2.257357641054741e-16,-2.626233356853312,-0.902605402255123,2.8948995144507164,-1.7292785393491379,-1.2456145902734945,3.771743367220924,-1.1733538532274306,-1.2769405354336918,0.8618575901969909,-0.2790572317612271,1.1586745818440312,1.2944156805711617,0.3153295351013279,0.18241978363010775,-1.7849507718964779,-1.3769136532766255,0.9847270707197134,0.48553143628299145,-1.8454790155957892,-0.8954074900790304
DC,2022,-1.1460863619892887,-0.13408916892498407,3.0972058940399294,0.0,0.0,2.257357641054741e-16,0.0,3.0366463628323904e-16,0.0,-7.505752365952164e-16,4.727690210316963e-16,0.0,6.135152441222987e-16,0.0,0.0,0.0,1.9741898968474384e-16,0.0,-1.4411192220246936,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-7.978394017264205e-16,0.0
DE,2019,0.6906558348051532,1.905509310866702,1.0141293635351982,0.3478429813682775,1.2607563145273728,2.257357641054741e-16,-0.398645955067648,-2.959451652242556,0.16231998078292884,-1.0498401778245465,-1.5607306235421927,-0.1402752493831681,-0.6103870969213123,-1.2528933684384203,-1.0013782959502455,1.17366807682414,-2.6466566764226807,-1.0088828098569353,-0.07499241092667684,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,0.2037389059597757,-1.3237986527506975
DE,2020,-0.5147062318411993,2.287934025827643,-1.1846736408864627,-0.8642953258199437,-1.7481881772051886,2.257357641054741e-16,-0.6995656567123779,-0.7275546575753427,-0.5332457186961451,-0.4582893655518921,-1.3989142821339424,-0.3802644213743418,-1.167309731610647,-0.71984783337659,-1.1075012903725623,-0.494727935836926,-0.1216237854232739,-1.084205824173861,-4.173372844220727,-1.5023841766281012,-1.0016171127128062,2.2014989466577246,-1.6254593018978694,-2.1812865679623283,-0.8208700548180068,-0.23497111429354436
DE,2021,-0.45730803819137306,0.7582351659838786,0.4354969939505506,-0.3355967024718898,0.8749942002026854,2.257357641054741e-16,-0.35956547433456615,-0.782258015287772,0.08553675421705652,-0.41603573610384553,-0.2960081656934991,-0.5909866211714702,-1.0852823668114426,-0.6016159289831754,-0.9317562040680889,-0.7307449327499548,0.09175927578794361,-0.778949397731583,0.12016856208732553,0.9432989914886537,2.057114318385336,-0.23662284575037656,0.70590812808042,0.17139497964256498,-0.2594404872685369,-0.3930678528985644
DE,2022,0.11667389830689007,-1.4088382187947879,1.2455823113690572,0.0,0.0,2.257357641054741e-16,0.0,3.0366463628323904e-16,0.0,-7.505752365952164e-16,4.727690210316963e-16,0.0,6.135152441222987e-16,0.0,0.0,0.0,1.9741898968474384e-16,0.0,1.8766173192133468,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-7.978394017264205e-16,0.0
FL,2019,0.288868479256369,-0.771463693859886,-1.4161265887203218,-0.47744267458966033,-0.346585828492158,-1.5282320879586933,-0.41818619543418895,-0.6072072706079927,-0.6280955868069279,-0.7878676752466567,-0.8964319588135867,-0.9538970763776352,1.7666795903651034,0.3522550284958926,0.21633236934786684,2.5816315411673805,-1.3485763873877743,0.8504063330187588,-0.07499241092667684,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-0.5962982277982188,-0.9158070692538717
FL,2020,0.059275704657063756,0.3758104510229375,-1.589716299595716,0.6831152791011897,0.4635146115896855,-0.6704560072099619,-0.5979564068063651,-0.333690482045834,-0.45194583174404557,-0.4194160264596889,-0.3641413620759203,-0.5870843582122641,1.1229806381776626,0.3342196532494418,0.3951191975306873,0.7586037029426065,-0.3883526119372946,0.013924437183424829,-0.8556363029826864,1.8309914006569574,-0.4234422690296199,1.2112464032796662,-1.9420842028611376,-2.4352692350333105,0.7230612559430353,-0.24262095648410956
FL,2021,0.0,0.0,1.2848219590125777e-17,0.0,0.0,2.257357641054741e-16,-0.7581863778120003,-0.6619106283204245,-0.14932958586678713,-0.454909075196048,-0.6792573953446185,-0.7978065580093916,1.3297759420661832,-0.2709673827982045,0.5948602475421173,0.5632792917042376,-0.8684644996625344,0.13681988159525052,-0.07499241092667684,0.20053595524578743,-0.3301882619839447,-0.581710853291214,1.1611548762315858,0.23823252360861283,-7.978394017264205e-16,-0.1916220085470063
FL,2022,0.059275704657063756,0.6307602609968982,-0.9532206930526036,0.0,0.0,2.257357641054741e-16,0.0,3.0366463628323904e-16,0.0,-7.505752365952164e-16,4.727690210316963e-16,0.0,6.135152441222987e-16,0.0,0.0,0.0,1.9741898968474384e-16,0.0,-0.07499241092667684,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-7.978394017264205e-16,0.0
GA,2019,0.5184612538556742,0.3758104510229375,-1.7633060104711102,1.4310304048130709,0.8492767259143729,1.188058834412289,0.3477912269342151,-0.04923302194118645,-1.5720776075285272,-0.7777268041791251,-1.0071484029350222,-1.0007242318881078,0.969718982894939,0.4544554882257938,-0.6164289626794851,1.8166109304837703,-0.9218102649653391,-0.6877689067163572,-0.07499241092667684,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,1.4248482153798725,-1.400297074656352
GA,2020,0.059275704657063756,0.12086064104897669,-1.1846736408864627,-0.02611458148766309,0.6563956687520291,-1.2581914699452037,0.2774463616146678,1.033893460764961,-1.1023449273608414,-0.5630783665830477,-0.5046660796146646,-0.89926539494875,0.35580891581878876,0.5987384901974173,-0.3558530751011211,0.3435393290610728,0.6607807723511887,-0.6164102615740062,-1.6362801950386958,-1.846591437326015,0.09878017042615916,0.5285723014053969,-1.8333920726797155,-1.8604663569252977,-0.04890439943748572,-1.0305547021123536
GA,2021,0.059275704657063756,-1.4088382187947879,-1.2425368778449275,-0.21954090710280477,-1.928210497223376,-1.9253506438608836,0.2579061212481273,-0.34463115358831914,-1.3462445882171385,-0.3382890579194391,-0.5898325750926912,-1.2680292445937245,0.5582869899810351,-0.17878657598300166,-0.2892727250973109,0.3109852605213447,-0.032714176585267,-0.5133366630350553,-0.07499241092667684,-0.07120661898940757,0.34124058874491675,0.5735837806498542,1.145402393596596,0.5055826994728054,-0.2594404872685369,-0.6786619613463419
GA,2022,0.288868479256369,-2.3011625537036506,-0.14313537563409703,0.0,0.0,2.257357641054741e-16,0.0,3.0366463628323904e-16,0.0,-7.505752365952164e-16,4.727690210316963e-16,0.0,6.135152441222987e-16,0.0,0.0,0.0,1.9741898968474384e-16,0.0,0.7056514811293327,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-7.978394017264205e-16,0.0
GU,2019,-1.547873717538073,2.0329842158536824,1.2848219590125777e-17,0.8765416047163315,3.2924367833040598,2.257357641054741e-16,0.0,3.0366463628323904e-16,0.0,-7.505752365952164e-16,4.727690210316963e-16,0.0,6.135152441222987e-16,0.0,0.0,0.0,1.9741898968474384e-16,0.0,-0.07499241092667684,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,1.3265980410587153,0.0
GU,2020,-1.375679136588594,-0.8989385988468663,1.2848219590125777e-17,-1.5606300980344538,0.0,2.257357641054741e-16,0.0,3.0366463628323904e-16,0.0,-7.505752365952164e-16,4.727690210316963e-16,0.0,6.135152441222987e-16,0.0,0.0,0.0,1.9741898968474384e-16,0.0,0.5104905081153304,-3.2234204801176696,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-1.36826388317874,0.0
GU,2022,-0.3425116508917204,0.0,1.2848219590125777e-17,0.0,0.0,2.257357641054741e-16,0.0,3.0366463628323904e-16,0.0,-7.505752365952164e-16,4.727690210316963e-16,0.0,6.135152441222987e-16,0.0,0.0,0.0,1.9741898968474384e-16,0.0,3.437905103325366,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-7.978394017264205e-16,0.0
HI,2019,-1.2034845556391152,1.5230845959057608,1.2848219590125777e-17,-1.7024760701522244,1.2864737888156852,2.257357641054741e-16,-2.4738194819942927,1.2855289062421453,0.0,-2.579421563843838,-0.3385914134325128,0.0,-1.1245691573205354,1.4864797384394914,-1.4782558282110383,-0.13256392333245082,1.5676587824988635,0.0,-0.07499241092667684,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-1.5647642318210542,-2.2774789791745267
HI,2020,-1.6626701048377257,1.5230845959057608,1.2848219590125777e-17,-1.5864202747831393,0.0,2.257357641054741e-16,-2.4972677704341417,0.8697833876276639,0.0,-2.5135059019048853,-0.445049532780046,0.0,-1.5947154745117644,1.2039255262450608,-1.7013168992897933,-1.1620863409013524,1.9055152960832906,0.0,-1.6362801950386958,0.3635814997869044,0.32258978733577964,-0.13159606084664296,-1.3088344009346011,-1.1319371276953727,-1.3261566656125297,-2.1627313463160447
HI,2021,-1.7774664921373782,1.5230845959057608,1.2848219590125777e-17,-2.540656814484505,2.16086791461831,2.257357641054741e-16,-2.4151987608946706,1.4277576362944684,0.0,-2.330970222689323,-0.6196408485099999,0.0,-1.581332062360315,1.4644365020271601,-1.876048071634818,-1.1498785651989545,1.7810418437100801,0.0,-0.46531435695468154,-1.1400607443145079,0.8261614253824257,0.3860359504646164,0.4554436541841034,0.5791039978354583,-2.3367298872015754,-1.9408859227896456
HI,2022,-1.7774664921373782,1.3956096909187805,1.2848219590125777e-17,0.0,0.0,2.257357641054741e-16,0.0,3.0366463628323904e-16,0.0,-7.505752365952164e-16,4.727690210316963e-16,0.0,6.135152441222987e-16,0.0,0.0,0.0,1.9741898968474384e-16,0.0,-0.07499241092667684,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-7.978394017264205e-16,0.0
IA,2019,-0.3425116508917204,0.5032853560099179,3.7915647375415067,0.37363315811696307,-0.5008906742220329,2.257357641054741e-16,0.48066486142669346,1.5590456948043034,0.0,0.3563606102064485,1.8203792469354572,1.2372235752165774,-0.6673745293081284,1.9473837725155099,2.457420191049722,-0.51100497010679,0.7141265376539935,2.4401183720233477,-0.07499241092667684,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,0.48445368973451064,0.22401941714038362
IA,2020,-0.28511345724189413,1.5230845959057608,1.2848219590125777e-17,1.0312826652084448,0.283492291571498,2.257357641054741e-16,0.007791044556403362,2.10607927192862,0.0,0.6994600813245885,2.139753604978057,1.892803752363197,-1.091326488428226,1.2780709578138114,2.0842998539725315,-1.2882333564927988,1.336493799520045,-0.667947060843482,0.12016856208732553,1.1244607076454505,-1.8222523747147479,1.098717705168524,-1.1402828367402238,-0.7175443551058748,1.186240649171348,1.050202373721456
IA,2021,-0.11291887629241518,0.12086064104897669,1.2848219590125777e-17,0.11573139063010748,-0.5137494113661892,2.257357641054741e-16,0.10158419831579983,1.5043423370918716,3.0620159487411427,0.6572064518765419,2.714627449454735,4.487808620235241,-1.1711952383642936,0.8732769800600899,2.2343591199709674,-1.3004411321951967,0.8919457553300081,0.22403600343590196,0.5104905081153304,-1.085712229467469,0.8821138296098308,-0.6117185061208521,0.11519002926835271,0.5390014714558297,0.1475959492048287,0.9252549512755534
IA,2022,-0.1703170699422415,-0.006614263938003691,2.692163235330676,0.0,0.0,2.257357641054741e-16,0.0,3.0366463628323904e-16,0.0,-7.505752365952164e-16,4.727690210316963e-16,0.0,6.135152441222987e-16,0.0,0.0,0.0,1.9741898968474384e-16,0.0,-0.2701533839406792,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-7.978394017264205e-16,0.0
ID,2019,-0.801697200090331,0.7582351659838786,1.2848219590125777e-17,-0.3355967024718898,-0.2694334056272205,2.257357641054741e-16,0.9848030628834491,-0.2899277958758862,0.0,0.24481102846360614,-0.33859141343251237,0.0,-1.221275103189071,-0.6797692217178051,-1.2220735677902865,-0.9057230511509935,0.21623272816115344,0.0,-0.07499241092667684,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-0.17522605213611644,-0.2732203252463709
ID,2020,-0.5147062318411993,0.885710070970859,1.2848219590125777e-17,-1.0706167398094282,-0.48803193707787673,2.257357641054741e-16,0.05077957336279298,1.012012117679987,0.0,0.08424723656102823,0.43642369541752823,0.0,-1.4889433462180535,-0.970339156243991,0.023012774412945414,-1.4428651820565073,0.5896530852807836,0.0,0.900812454143335,-0.8320858268479536,-4.023046940992683,-1.1368524306395218,-0.5700429653536431,-0.3232028457061908,-1.0454418818377946,0.0939720999007718
ID,2021,-0.5147062318411993,-0.13408916892498407,1.2848219590125777e-17,-0.8256100606969153,0.9650053602117791,2.257357641054741e-16,0.39859585188722113,-0.10393637965361942,0.0,0.5186145472869489,0.5088152165738503,0.0,-1.5670852042636112,-0.8881780023434837,-0.7188342725838226,-1.4184496306517111,0.19845080639355236,0.0,-0.07499241092667684,0.544743215943701,2.0944159212036064,1.5038210183686376,0.12149102232234794,0.5991552610252728,-0.7787628372517965,0.5223632625724389
ID,2022,-0.3425116508917204,1.0131849759578393,1.2848219590125777e-17,0.0,0.0,2.257357641054741e-16,0.0,3.0366463628323904e-16,0.0,-7.505752365952164e-16,4.727690210316963e-16,0.0,6.135152441222987e-16,0.0,0.0,0.0,1.9741898968474384e-16,0.0,0.5104905081153304,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-7.978394017264205e-16,0.0
IL,2019,-0.45730803819137306,0.3758104510229375,0.4933602309090154,0.06415103713273636,3.2795780461599033,-0.25745270907168394,-0.4572666761672708,-0.01641100731372983,1.006935473007517,-1.1225164204751863,-1.2711645389169035,0.36311667235441586,0.7845098276377884,0.5847109761168442,0.9051179191334767,1.491070245086489,-1.0285017955709457,1.8454629958370918,-0.07499241092667684,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,0.17566742758230222,-1.3951971798626412
IL,2020,-0.2277152635920678,-0.13408916892498407,0.7826764157013392,-0.8900855025686293,-1.3109911143038764,2.257357641054741e-16,-0.5784161664398242,-0.06017369348367402,1.2056685300015382,-0.61885315745447,-0.5429910025797761,1.3562425954723627,0.13131297005254527,0.6568524771026559,0.9571655023851859,-0.10000985479272269,0.8741638335624062,1.0367316842237844,0.7056514811293327,-1.1400607443145079,-0.1436802478925943,1.8113994598724248,-1.976739664658112,-2.054295234426837,-0.9191202291391639,-0.5562644862972953
IL,2021,-0.6869008127906783,1.5230845959057608,0.6669499417844097,0.07704612550707914,1.5822247431312788,2.257357641054741e-16,-0.8207151469849316,0.18052108045102447,1.2960017377260933,-0.9247694346583281,-0.5515076521275797,0.8235837015407329,0.2755084429100941,0.23803098526835847,1.3454945488541092,-0.24650316322149898,-0.08605994188807019,1.330095003142338,-1.6362801950386958,1.5592488264217623,-0.7218550915757826,-1.7820169664767394,0.9327438780242531,0.31843757636787123,0.24584612352598595,-0.8597082265230587
IL,2022,-0.5147062318411993,-0.38903897889894484,2.807889709247606,0.0,0.0,2.257357641054741e-16,0.0,3.0366463628323904e-16,0.0,-7.505752365952164e-16,4.727690210316963e-16,0.0,6.135152441222987e-16,0.0,0.0,0.0,1.9741898968474384e-16,0.0,0.5104905081153304,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-7.978394017264205e-16,0.0
IN,2019,1.2646377713034163,-1.6637880287687488,-1.0110839300110683,1.4568205815617565,0.16776365727409182,1.5851773903144795,1.8641138793777896,1.1104781615623642,0.004236867264955971,1.4008703301621643,0.8409645489381529,-0.5031857045893344,1.5102361446244323,1.2239648320744547,0.6611026262261119,2.056697185964265,-0.6372995166837159,0.9614086699068589,-0.07499241092667684,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,1.2704550843037683,0.8972055299101469
IN,2020,0.8628504157546322,-0.771463693859886,-0.2588618495510266,1.1473384605775299,-0.2051397199064393,0.9656724431070625,1.621814898832683,1.460579650921925,0.29330313198353214,1.8994631576491157,1.577654734823082,0.1465410781184786,0.8708544221632667,1.8672265491979427,0.7685775059276937,0.19297676206483025,0.48296155467517493,0.14871298911897607,-1.4411192220246936,-0.23425216353052458,-0.7218550915757785,1.7888937202501987,-1.9263317202261456,-2.502106778999359,1.0318475180952438,1.8075367505874376
IN,2021,0.9776468030542848,-0.8989385988468663,0.6090867048259448,0.4123184232399914,0.45065587444552924,2.681224604604525,1.3951481105808081,0.7275546575753408,-0.14481292548055838,1.5563636865309756,0.5428818147650609,-0.3373395288230745,1.1536329692342078,0.9674617174582344,1.3901067630698605,0.15228417639017025,-0.40613453370489727,0.7235465194323564,0.3153295351013279,-0.8320858268479536,-0.6472518859392425,-1.9470590570397523,1.4383985706073807,0.4922151906795961,0.2037389059597757,1.4377943780434395
IN,2022,1.1498413840037638,-0.006614263938003691,-0.027408901717167502,0.0,0.0,2.257357641054741e-16,0.0,3.0366463628323904e-16,0.0,-7.505752365952164e-16,4.727690210316963e-16,0.0,6.135152441222987e-16,0.0,0.0,0.0,1.9741898968474384e-16,0.0,0.5104905081153304,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-7.978394017264205e-16,0.0
KS,2019,-0.055520682642588866,-1.9187378387427094,0.26190728307515626,0.4638987767373625,-0.873794051402564,2.257357641054741e-16,1.0121593993966058,-0.30086846741837375,-1.106861587747069,0.023402010155840883,-0.7857155146921532,-0.19685806229165648,-0.4342441240893369,0.2881292498418361,0.8094720356254647,-0.6656367956704985,0.25179657169635555,0.029781913881724645,-0.07499241092667684,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,0.5125251681119841,-0.6251130660123833
KS,2020,-0.1703170699422415,-0.26156407391196446,1.9399411548706345,1.3278696978183286,-0.5909018342311266,2.257357641054741e-16,0.5392855825263159,0.6181479421504797,1.4224682285404704,0.30227596451294936,1.0751724115027264,1.5806227156267125,-0.9026635493900563,0.14184231728727514,0.5789755955107517,-1.2882333564927988,1.0164192077032188,-0.9969897023332103,-0.46531435695468154,1.414319453496325,-1.8222523747147479,0.8136450032869595,-1.302533407880606,-0.46356168803489206,1.4809911721348195,0.10417188948819243
KS,2021,-0.1703170699422415,0.3758104510229375,-0.2588618495510266,-0.206645818728462,-0.873794051402564,0.9339029586348873,0.2500900251015109,-0.6728512998629073,1.2101851903877654,0.1315713015428406,-0.2789748665978947,0.794316729346688,-0.8961877048006455,-0.46534864934330855,1.0521354432535654,-1.361480010707187,0.7852542247244001,-0.8344505661756336,-0.07499241092667684,-1.955288467020093,-0.945664708485399,-1.1818639098839774,0.4302396819681213,0.4387451555067576,-0.18926179132485318,0.03532330977310279
KS,2022,0.17407209195671638,0.7582351659838786,-1.3004001148033921,0.0,0.0,2.257357641054741e-16,0.0,3.0366463628323904e-16,0.0,-7.505752365952164e-16,4.727690210316963e-16,0.0,6.135152441222987e-16,0.0,0.0,0.0,1.9741898968474384e-16,0.0,1.0959734271573374,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-7.978394017264205e-16,0.0
KY,2019,2.068212482400985,-0.38903897889894484,-2.1683486691803635,1.7534076141716404,-0.3851620399246268,2.257357641054741e-16,2.610551061379653,0.8260207014577191,-1.3914111920794172,2.4960844054555356,2.0375538104044253,-0.7197612988252704,2.653870299114392,-0.7980011261112182,-0.4754949223160903,2.833925572350274,-3.393497390661941,-1.8969015049617441,-0.07499241092667684,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,1.3967767370023991,2.062531490272955
KY,2020,2.871787193498553,-2.428637458690631,-0.49031479738488554,1.7018272606742693,-0.4365969885012517,2.257357641054741e-16,1.9227346004774128,1.1980035339022574,-0.7590787380075318,2.688760955738628,1.4882299145711546,-0.723663561784476,1.788265738996473,-1.0444845878127431,0.021322917813864035,0.6731492730258202,-2.486619380514268,-0.8542724120485087,2.6572612112693563,0.12807126878306876,-2.848046452217173,0.4310474297090687,-2.751761810299541,-2.99002084995151,1.1441334316051377,2.802016235360949
KY,2021,2.29780525700029,-0.8989385988468663,-1.9368957213465046,0.3478429813682775,-3.1883667373506883,2.257357641054741e-16,2.0907806676296654,-0.4540378690131802,-1.8566272118608762,3.300593510146346,1.181630530850259,-1.7714211663313093,2.052911921217063,-1.0464885183956834,0.3072466543784502,0.49410189605731536,-1.7931244315778105,-1.3894622506161387,-2.0266021410667006,-1.7016620644005775,1.2364790563833987,2.2915219051466456,1.3722381435404267,0.2649675411950321,-0.18926179132485318,3.615449454957747
KY,2022,2.4699998379497687,-1.4088382187947879,-0.8374942191356741,0.0,0.0,2.257357641054741e-16,0.0,3.0366463628323904e-16,0.0,-7.505752365952164e-16,4.727690210316963e-16,0.0,6.135152441222987e-16,0.0,0.0,0.0,1.9741898968474384e-16,0.0,0.5104905081153304,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-7.978394017264205e-16,0.0
LA,2019,1.20723957765359,-0.6439887888729056,-0.7796309821772094,0.6186398372294759,0.6306781944637166,-1.6076557991391314,-0.007841147736829384,0.3555718251308049,0.08102009383082877,-0.47181052697526704,-0.3343330886586115,0.2577555724558517,1.0590856382288092,0.12180301145788124,-0.8415178616771377,1.9142731361029541,-1.508613683296187,-1.1872794227128118,-0.07499241092667684,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,0.37216777622461666,-0.7067113827117489
LA,2020,1.0924431903539373,-0.5165138838859252,-0.37458832346795606,-0.01321949311332031,-0.6937717313843766,-3.0055131159148414,0.3008946500545169,0.37745316821578,-0.7048788133727992,0.22959972186230873,0.01484954280129827,-0.3256327399454567,0.5630359426799364,0.2320191935195406,-0.5302462761263299,0.35574710476347093,0.37627002406956694,-0.9295954263654346,-0.46531435695468154,-0.6871564539225162,1.907907907112256,2.689123305139344,-1.4033492967445331,-2.0008251992539976,-0.2875119656460104,0.15007094263158477
LA,2021,1.20723957765359,1.6505595008927414,0.03045433524129726,0.25757736274787807,0.9778640973559353,0.060242135650068356,0.04296347721617747,0.3336904820458358,-0.5964789641033341,0.08593738173894991,0.615273335921383,-0.34709518622109037,0.7283858411962272,-0.1126568667460049,-0.5552561537927355,0.31505451908881094,0.7852542247243993,-0.9890609639840596,0.3153295351013279,0.5809755591750604,-0.7964582972123186,-1.0618332985654249,1.0099310429356956,0.4922151906795961,-0.02083292106001223,0.10162194209133642
LA,2022,1.379434158603069,-2.5561123636776113,0.03045433524129726,0.0,0.0,2.257357641054741e-16,0.0,3.0366463628323904e-16,0.0,-7.505752365952164e-16,4.727690210316963e-16,0.0,6.135152441222987e-16,0.0,0.0,0.0,1.9741898968474384e-16,0.0,0.5104905081153304,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-7.978394017264205e-16,0.0
MA,2019,-0.9738917810398099,0.7582351659838786,1.2848219590125777e-17,0.7218005442242181,1.0421577830767166,2.257357641054741e-16,-0.8715197719379381,-1.2089442054447397,-0.5016290959925513,-1.452094730169951,-1.9482381779672149,-0.5226970193853633,0.37091921986074783,0.40636115423525354,-1.5772814249172131,1.832887964753634,-0.3883526119372946,-1.5995738168686156,-0.07499241092667684,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,1.0178117789065069,-1.6221424981827506
MA,2020,-1.2034845556391152,-0.26156407391196446,0.1461808091582268,-0.6579739118304593,0.3220685030039668,2.257357641054741e-16,-1.2623245792687563,-0.7931986868302595,0.19845326387275009,-1.2577280347089361,-1.13489814615206,-0.26514766407776225,-0.30515895527374715,-0.04452322692607077,-0.947978827419271,-0.030832459145800472,0.5185253982103787,-1.2348518528077124,-0.8556363029826864,-1.737894407631937,-1.4305855451229121,0.4385493429164824,-2.060227822623551,-2.5021067789993587,-0.42786935753337785,-1.0739038078588914
MA,2021,-0.45730803819137306,-0.26156407391196446,1.2848219590125777e-17,0.06415103713273636,-1.0409576342765954,2.257357641054741e-16,-1.3639338291747687,-0.9573087599675535,0.04488681074100675,-1.3811086326972328,-1.4414975298729547,-0.5441594656609965,-0.22788054317344386,-0.23088877113941952,-1.014559177423081,-0.018624683443402328,0.10954119755554467,-1.1833150535382368,2.462100238255354,1.2150415657238487,-0.05042624084691909,-0.9718103400765119,0.6885803971819329,0.5791039978354585,0.17566742758230222,-1.1937513355110845
MA,2022,-0.5721044254910257,-1.1538884088208272,-0.027408901717167502,0.0,0.0,2.257357641054741e-16,0.0,3.0366463628323904e-16,0.0,-7.505752365952164e-16,4.727690210316963e-16,0.0,6.135152441222987e-16,0.0,0.0,0.0,1.9741898968474384e-16,0.0,-0.46531435695468154,0.20053595524578743,0.4344945957905899,-0.4241706759356143,0.4066109580156389,0.559052734645644,-7.978394017264205e-16,0.0
